Date,Open,High,Low,Close,Adj Close,Volume
2013-11-13,34.486889,36.295532,34.256973,35.145969,32.410389,15289095
2013-11-14,35.559814,38.18848,35.483177,37.437431,34.523495,15874989
2013-11-18,38.012215,38.893547,37.667343,38.341755,35.35743,11563642
2013-11-19,38.165489,38.165489,36.418152,37.138546,34.247879,14195042
2013-11-20,36.954617,39.223087,36.809006,38.196144,35.223152,20283260
2013-11-21,38.134834,38.502693,36.655731,36.931625,34.057064,29091203
2013-11-22,37.215183,37.996887,36.939289,37.261166,34.360947,9821761
2013-11-25,37.575378,39.498981,37.575378,39.238415,36.184299,27483910
2013-11-26,39.361034,39.836185,36.671059,37.153873,34.262009,24065467
2013-11-27,37.192192,37.445095,35.575142,36.809006,33.943981,11173031
2013-11-28,37.268829,40.418633,37.268829,40.066101,36.947567,36339473
2013-11-29,40.273022,41.062389,39.368698,40.334332,37.194923,18685955
2013-12-02,40.541252,41.307629,39.958809,40.817146,37.640152,12136338
2013-12-03,40.617889,41.26931,40.16573,40.955093,37.767365,23303432
2013-12-04,41.085381,42.303917,40.510597,40.832474,37.654289,23682235
2013-12-05,42.104656,42.418873,41.016403,41.299965,38.085388,14969545
2013-12-06,41.230991,42.426537,40.479942,42.012691,38.742638,14816246
2013-12-09,43.530117,43.882648,42.257935,42.771404,39.442303,19704719
2013-12-10,42.457191,43.284878,41.713806,42.480183,39.173748,10663313
2013-12-11,42.365227,42.449528,40.341995,40.88612,37.703758,12435102
2013-12-12,40.464615,40.709854,38.395401,38.625313,35.618923,20512123
2013-12-13,38.18848,38.464375,37.307148,38.035206,35.074745,19751889
2013-12-16,38.035206,40.234703,37.567715,39.652256,36.565933,27573612
2013-12-17,40.112083,40.43396,38.962521,39.284397,36.2267,11418178
2013-12-18,39.100468,40.602562,39.100468,39.552628,36.47406,19639039
2013-12-19,39.851517,40.242367,38.564003,39.000839,35.965218,12775862
2013-12-20,38.625313,39.9818,38.502693,39.774876,36.679001,7402835
2013-12-23,39.86684,42.196625,39.790203,41.614178,38.375145,20835092
2013-12-24,41.828762,42.288589,40.487606,41.154354,37.951118,9344103
2013-12-26,41.230991,41.78278,40.855465,41.353607,38.134861,8293841
2013-12-27,41.644833,42.22728,41.384266,41.767452,38.516491,5671281
2013-12-30,41.951382,41.982037,40.502934,40.809483,37.633091,5612941
2013-12-31,40.93977,41.047058,39.912827,40.234703,37.103043,6290260
2014-01-01,40.43396,41.368938,40.204048,41.192673,37.98645,7564701
2014-01-02,40.464615,41.192673,38.824574,39.138786,36.09243,17188171
2014-01-03,38.778587,39.246078,37.47575,38.065861,35.103008,11525782
2014-01-06,37.996887,39.069813,37.506405,38.632977,35.625988,10660990
2014-01-07,38.832237,39.069813,36.939289,37.0849,34.198406,11002957
2014-01-08,37.184528,37.383785,36.372169,36.809006,33.943981,11164732
2014-01-09,36.946953,38.119507,36.786015,37.636688,34.707249,10507045
2014-01-10,37.644356,37.897259,36.525448,36.931625,34.057064,5704881
2014-01-13,36.655731,37.437431,35.690098,36.06562,33.258457,7177827
2014-01-14,35.575142,37.705666,35.444859,37.437431,34.523495,11475891
2014-01-15,37.705666,38.609985,37.192192,38.18848,35.216087,8902244
2014-01-16,38.380074,38.770927,37.874268,38.111843,35.14542,6186316
2014-01-17,38.265118,38.272781,36.494789,36.763023,33.901581,8975739
2014-01-20,36.946953,38.265118,36.479462,37.812958,34.869793,8891975
2014-01-21,38.219135,38.395401,37.276493,37.85894,34.912201,5481746
2014-01-22,37.889595,37.927914,37.123219,37.698002,34.76379,4602079
2014-01-23,37.399113,39.652256,37.092564,39.445335,36.375111,23046789
2014-01-24,39.544964,40.234703,38.058197,38.288109,35.307957,15586221
2014-01-27,37.73632,37.751644,36.218895,36.333851,33.505806,8768504
2014-01-28,36.939289,37.368458,36.172913,36.770683,33.908646,7477243
2014-01-29,36.939289,39.391689,36.939289,39.000839,35.965218,13952648
2014-01-30,37.713329,38.663631,36.356842,36.793678,33.929852,11247296
2014-01-31,36.923962,37.705666,35.138306,36.609749,33.760235,20725876
2014-02-03,36.556103,37.261166,35.713089,36.019638,33.216057,10780834
2014-02-04,35.67477,35.697762,34.57119,35.452522,32.693085,12381675
2014-02-05,35.253262,36.24955,34.946712,35.306911,32.5588,10903926
2014-02-06,35.460182,36.088612,34.410252,34.686146,31.986355,11967824
2014-02-07,35.099987,35.299248,34.272305,34.594181,31.901548,12557927
2014-02-10,34.333614,35.054005,33.812477,33.981079,31.336174,9864044
2014-02-11,33.981079,34.456234,33.352654,33.866123,31.230158,10139020
2014-02-12,34.165009,34.325951,33.513592,33.720512,31.095886,16561644
2014-02-13,33.904442,34.157345,33.184052,33.375645,30.777855,14370472
2014-02-14,33.122742,33.597893,32.203091,32.984791,30.417429,8812757
2014-02-17,32.816189,33.935097,32.662914,33.743504,31.117085,9081862
2014-02-18,33.758831,35.406536,33.758831,34.908394,32.191311,21739557
2014-02-19,35.391212,37.552387,35.061668,37.406776,34.495235,39225103
2014-02-20,37.245838,38.740273,36.648067,37.583042,34.657772,32912810
2014-02-21,37.774639,38.410728,37.20752,38.257454,35.279694,19831987
2014-02-24,38.449047,39.039158,37.966232,38.265118,35.286758,13804431
2014-02-25,38.43372,38.916538,37.766975,38.219135,35.244358,12963544
2014-02-26,38.288109,38.410728,37.337803,38.058197,35.09594,11502830
2014-02-28,38.203808,39.315052,38.019878,38.970184,35.936951,11098296
2014-03-03,39.08514,40.694527,39.08514,40.449287,37.300926,17474193
2014-03-04,40.771164,41.238655,40.395641,41.031734,37.838036,13359479
2014-03-05,41.384266,41.53754,40.49527,41.070049,37.873379,10939992
2014-03-06,41.230991,42.196625,40.955093,42.051014,38.777985,10300462
2014-03-07,42.22728,47.423302,41.905399,46.457672,42.841648,38471706
2014-03-10,46.572624,49.492516,46.135792,48.549873,44.771008,35582025
2014-03-11,48.802776,49.96767,48.29697,48.787453,44.990093,25433009
2014-03-12,48.894745,49.147648,47.446293,48.02874,44.290436,16306756
2014-03-13,48.205006,49.048019,46.840858,47.361992,43.675583,15814673
2014-03-14,46.764221,49.737755,46.220093,49.086338,45.265713,23328824
2014-03-18,49.561489,50.458149,48.948391,49.507843,45.654411,17247215
2014-03-19,49.722427,50.197582,49.354568,49.668781,45.802822,12149667
2014-03-20,49.492516,49.492516,47.90612,48.182014,44.431778,15529852
2014-03-21,48.434917,50.304874,48.342953,49.97533,46.085514,19101574
2014-03-22,null,null,null,null,null,null
2014-03-24,50.120945,50.856663,49.553825,49.806728,45.930031,13104636
2014-03-25,49.76841,51.270508,49.446533,50.703388,46.756901,17504426
2014-03-26,50.948627,51.577057,50.074963,50.412167,46.488346,12981720
2014-03-27,50.504131,51.132561,50.297211,50.726379,46.778103,9714620
2014-03-28,50.87199,54.826488,50.596096,54.535267,50.290524,27232075
2014-03-31,55.033409,57.140942,54.811161,56.40522,52.014935,22901710
2014-04-01,56.711769,56.91103,53.715244,54.060116,49.85236,21972544
2014-04-02,54.389652,55.485573,54.075439,54.949108,50.672153,20047703
2014-04-03,54.99509,55.102383,53.186443,53.899174,49.703941,15944250
2014-04-04,54.136749,57.094959,53.876183,56.911026,52.481369,26807316
2014-04-07,57.163933,58.627708,56.489521,58.068256,53.548527,20483534
2014-04-09,58.390133,59.225483,57.079632,58.604721,54.043228,15543063
2014-04-10,58.849957,73.250153,58.604717,72.016289,66.410912,163256482
2014-04-11,69.127052,71.985634,66.299126,67.088493,61.86668,99345993
2014-04-15,67.41037,69.14238,62.996048,64.007668,59.025642,60823718
2014-04-16,64.375526,72.31517,64.11496,65.984909,60.848988,177391228
2014-04-17,66.674652,69.847443,66.582687,67.188126,61.958553,71473800
2014-04-21,67.747574,69.517899,67.555984,67.916176,62.629944,41899204
2014-04-22,68.36834,68.927795,66.766617,67.487007,62.234169,29997176
2014-04-23,67.824211,68.667229,65.279846,66.184166,61.032734,34164514
2014-04-24,66.184166,66.184166,66.184166,66.184166,61.032734,0
2014-04-25,66.483055,67.578972,65.992577,66.291466,61.131676,20028751
2014-04-28,66.368103,66.873909,64.084305,65.60939,60.502701,24352807
2014-04-29,65.141899,68.743866,65.141899,66.475395,61.301304,42478365
2014-04-30,66.812599,68.19207,60.65094,64.045982,59.060978,44620801
2014-05-02,64.927315,66.260803,63.800743,64.490479,59.470875,22671901
2014-05-05,64.83535,67.134476,63.16465,65.333496,60.24828,34969492
2014-05-06,65.984909,66.873909,65.195549,66.291466,61.131676,20698162
2014-05-07,66.582687,66.766617,65.164894,65.517426,60.417885,15131718
2014-05-08,65.984909,66.191833,64.406181,64.812363,59.7677,12713216
2014-05-09,65.003952,67.594299,65.003952,66.237816,61.082214,42148638
2014-05-12,66.942879,68.406654,65.402466,65.931267,60.799519,31488913
2014-05-13,67.019516,74.637291,66.889236,73.342117,67.633553,129033563
2014-05-14,73.878578,79.319839,73.572029,76.353966,70.410973,112519539
2014-05-15,76.936417,78.783379,75.947792,76.721832,70.750206,39984059
2014-05-16,83.534904,89.665909,79.480782,81.189796,74.870407,124774351
2014-05-19,83.534904,85.742065,82.002159,82.845169,76.396927,48309966
2014-05-20,83.918091,84.132683,81.097832,81.718597,75.358047,19135468
2014-05-21,81.917854,81.925514,77.871391,78.997963,72.849182,28986927
2014-05-22,79.672379,80.109207,76.652855,76.905762,70.919815,34579057
2014-05-23,77.097351,79.01329,76.660522,77.886719,71.824425,24369261
2014-05-26,78.783379,81.312416,68.797508,74.94384,69.110596,45272036
2014-05-27,74.507004,74.859535,69.92408,72.736679,67.075233,25778962
2014-05-28,72.008621,74.759911,71.778709,73.012573,67.329643,17169244
2014-05-29,72.36882,73.709976,68.720871,69.249672,63.859631,22030870
2014-05-30,69.01976,75.028137,68.973778,73.403427,67.690094,38181345
2014-06-02,74.338402,74.798225,72.591064,73.725304,67.986916,17431727
2014-06-03,73.618011,76.392288,73.112206,73.970543,68.213058,39369901
2014-06-04,73.602684,76.928749,73.602684,76.262009,70.326187,25091701
2014-06-05,76.6222,77.327271,75.150764,76.353973,70.41098,20274720
2014-06-06,76.974731,77.940369,76.200691,77.526527,71.492264,18955491
2014-06-09,78.017006,78.829361,77.051369,77.587837,71.548805,15199909
2014-06-10,77.710457,77.871391,74.721588,76.009102,70.092941,10566311
2014-06-11,76.009102,77.618492,74.070175,74.729256,68.912727,17285473
2014-06-12,74.077835,75.411331,73.434082,74.982155,69.145935,10587325
2014-06-13,74.583641,77.710457,70.544846,72.023949,66.417976,32283947
2014-06-16,71.579453,73.096878,69.188362,72.744339,67.082291,17994858
2014-06-17,72.353493,74.338402,71.318886,74.031853,68.2696,15877371
2014-06-18,74.185127,75.947792,72.43779,73.579689,67.852631,18813510
2014-06-19,73.564362,74.338402,70.307266,70.606155,65.110542,19045649
2014-06-20,70.659805,70.81308,68.513954,68.828163,63.47094,18983369
2014-06-23,69.20369,70.353249,69.035088,69.586876,64.170586,13348884
2014-06-24,69.962402,71.847687,69.947075,71.188599,65.647644,14149979
2014-06-25,71.272903,71.732727,70.69046,70.905045,65.386169,6297469
2014-06-26,71.127289,71.257576,68.713211,69.012093,63.640545,9215158
2014-06-27,68.705544,69.586876,66.184174,67.065498,61.845467,17430461
2014-06-30,67.057838,70.0467,67.057838,69.747818,64.319008,13188995
2014-07-01,70.138664,71.073647,69.770805,70.291939,64.820778,10344116
2014-07-02,70.828407,76.698837,70.667465,75.518623,69.64064,51599895
2014-07-03,75.924797,77.63382,74.9515,75.940125,70.029335,32857322
2014-07-04,76.024429,77.63382,75.71788,76.445938,70.495789,24703516
2014-07-07,76.637527,77.235306,75.71788,76.353973,70.41098,13122911
2014-07-08,76.338646,76.438271,68.054123,69.395279,63.993916,20139695
2014-07-09,69.127052,70.199974,65.325829,68.06179,62.76421,25372438
2014-07-10,68.06945,71.870674,64.95797,68.138428,62.834892,25640616
2014-07-11,67.923843,69.878098,63.777752,64.620766,59.591022,19688526
2014-07-14,64.260567,64.812355,62.720154,63.900372,58.926697,11489834
2014-07-15,64.452164,66.659325,64.452164,66.44474,61.273026,15777433
2014-07-16,66.827927,69.341637,65.946594,68.973778,63.605213,18102038
2014-07-17,68.720871,69.993057,68.536942,69.219017,63.831371,13661126
2014-07-18,68.935455,70.966354,66.674652,69.747818,64.319008,20730528
2014-07-21,70.422226,71.058319,68.207397,68.659561,63.31546,16133257
2014-07-22,68.743866,69.663513,67.678604,68.31469,62.997429,11191951
2014-07-23,68.521614,69.387619,66.904564,67.854866,62.573402,10871168
2014-07-24,67.992813,68.950783,66.827927,67.647949,62.38258,12962878
2014-07-25,67.540657,67.747574,64.406181,65.433121,60.340153,13647491
2014-07-28,66.023232,67.211113,65.601723,66.306793,61.145821,11682618
2014-07-30,66.375763,67.578972,66.345108,67.425697,62.177647,9315377
2014-07-31,67.080826,68.13076,66.084541,66.490723,62.615559,10707462
2014-08-01,65.808647,66.368103,64.237579,64.452164,60.695801,10747599
2014-08-04,64.536461,66.552032,64.467491,66.191833,62.334087,11440661
2014-08-05,66.199493,68.107773,65.356483,67.502335,63.568199,13865302
2014-08-06,67.701591,70.491196,67.356728,69.663513,65.603432,27894864
2014-08-07,69.80146,71.694405,69.425934,71.127289,66.981903,20944699
2014-08-08,70.276611,70.276611,68.567596,69.709496,65.646729,16013074
2014-08-11,73.14286,74.721588,71.72506,73.564362,69.276932,34797540
2014-08-12,73.832596,74.238777,72.614059,73.127533,68.865562,13230952
2014-08-13,73.127533,74.10083,70.828407,73.794273,69.493462,17332709
2014-08-14,74.070175,74.905518,72.690697,74.614296,70.265671,15777015
2014-08-18,74.76757,76.330978,74.031853,75.549278,71.146172,12679407
2014-08-19,75.871155,76.882767,75.104774,76.116394,71.680222,14132984
2014-08-20,76.024429,77.281281,74.683273,76.330978,71.882309,21675248
2014-08-21,76.484253,77.143333,75.219734,76.239014,71.795708,17293700
2014-08-22,76.047417,77.557182,75.426659,77.319603,72.813309,13959029
2014-08-25,77.403908,79.059273,75.457314,76.277328,71.831787,20103296
2014-08-26,75.702553,75.871155,73.648666,75.189079,70.806969,13971444
2014-08-27,75.258057,75.740868,72.997246,73.939888,69.630569,12951493
2014-08-28,73.824928,75.104774,73.112206,73.403427,69.125374,11892378
2014-09-01,73.686981,75.687225,73.526047,74.959167,70.590446,13429079
2014-09-02,74.575981,75.809845,74.575981,75.618248,71.211113,8817083
2014-09-03,76.024429,76.974731,75.579933,76.223686,71.781273,13984049
2014-09-04,76.162376,79.089928,75.181419,78.829361,74.235077,19464556
2014-09-05,79.243202,80.300804,77.725784,78.124298,73.571114,15586534
2014-09-08,78.185608,80.08622,77.603165,79.342834,74.718636,11586568
2014-09-09,79.396477,79.396477,77.472878,77.672134,73.145302,8874124
2014-09-10,76.6222,78.47683,76.292664,77.672134,73.145302,7235195
2014-09-11,77.955696,78.17794,76.522575,77.020714,72.53183,5716670
2014-09-12,77.373245,77.38858,75.572266,76.430611,71.976128,10700729
2014-09-15,76.208359,77.097351,75.457314,76.185364,71.745178,6417325
2014-09-16,75.633575,77.204643,75.181419,75.66423,71.25441,16559412
2014-09-17,75.641243,76.637527,74.208122,75.8405,71.420418,16118995
2014-09-18,75.150764,78.2929,75.150764,78.078316,73.527802,17331032
2014-09-19,78.553467,78.568794,75.12011,75.8405,71.420418,16029202
2014-09-22,75.334694,76.407616,74.88253,76.223686,71.781273,7833962
2014-09-23,76.6222,76.637527,74.077835,74.369057,70.034729,19682406
2014-09-24,74.353729,74.920845,72.851639,74.03952,69.724396,16265451
2014-09-25,74.338402,74.338402,71.640762,72.238533,68.028374,16300897
2014-09-26,71.59478,73.32679,71.104301,72.598732,68.367577,10924765
2014-09-29,72.805649,74.338402,72.100586,73.112206,68.85112,5637962
2014-09-30,72.43013,74.031853,71.579453,72.146568,67.941765,4965223
2014-10-01,71.886002,73.21183,69.770805,71.119629,66.974686,7856653
2014-10-07,70.429886,71.924324,68.9048,69.318642,65.278664,7461357
2014-10-08,68.751526,71.65609,68.751526,70.75177,66.628265,9093116
2014-10-09,71.119629,72.322838,70.721115,71.464493,67.299438,5687879
2014-10-10,70.767097,71.272903,69.74015,70.62915,66.512802,7274614
2014-10-13,69.993057,70.81308,69.517899,70.675133,66.556076,6604016
2014-10-14,71.050652,71.257576,68.291702,69.433601,65.386925,16332115
2014-10-15,69.433601,69.433601,69.433601,69.433601,65.386925,0
2014-10-16,68.843491,70.000717,67.249435,68.161415,64.188881,16602981
2014-10-17,68.36068,68.467972,66.536705,67.586639,63.647598,19042171
2014-10-20,68.605919,69.678841,67.356728,69.01976,64.9972,6540927
2014-10-21,69.510239,70.966354,69.180695,70.805412,66.678772,11192740
2014-10-22,71.334213,72.943604,71.334213,72.744339,68.5047,6596715
2014-10-27,73.089211,73.104538,70.736443,71.081306,66.938599,5159078
2014-10-28,70.989342,71.863014,70.353249,70.989342,66.851974,4449660
2014-10-29,71.257576,72.192551,70.782425,71.755714,67.5737,4915626
2014-10-30,71.380196,72.453117,70.782425,72.146568,67.941765,5407383
2014-10-31,72.698357,74.798225,72.652374,74.22345,69.897606,11971419
2014-11-03,74.031853,75.648903,73.418755,74.537659,70.193504,9252007
2014-11-05,74.859535,75.65657,72.353493,73.303795,69.031555,5974801
2014-11-07,73.526047,73.962875,71.755714,72.866959,68.620171,5065827
2014-11-10,72.882294,73.510719,71.349541,71.824692,67.638657,4696974
2014-11-11,72.039276,74.629623,71.893669,74.407379,70.070816,9589629
2014-11-12,74.644951,75.235062,72.123581,73.403427,69.125374,24243383
2014-11-13,73.771286,74.683273,72.797989,73.786613,69.486229,8612471
2014-11-14,74.024193,75.334694,73.26548,75.104774,70.727562,7698969
2014-11-17,75.258057,76.775475,75.219734,75.917137,71.492584,7995912
2014-11-18,76.591545,77.34259,75.334694,76.108727,71.673012,8624951
2014-11-19,76.330978,76.783142,73.112206,73.955215,69.644997,7637400
2014-11-20,74.10849,74.215782,72.085258,73.503052,69.2192,7398614
2014-11-21,73.449409,74.468689,72.820976,73.349777,69.074852,4493522
2014-11-24,74.415039,74.844208,73.112206,73.93222,69.623337,6064985
2014-11-25,73.98587,74.292419,70.736443,71.081306,66.938599,6258356
2014-11-26,70.537186,70.920372,69.050415,69.540894,65.487946,8390980
2014-11-27,69.694168,70.460541,69.012093,70.023712,65.942627,7073186
2014-11-28,70.176987,71.809364,70.054367,70.345589,66.245766,5273545
2014-12-01,70.062027,70.905045,69.012093,69.242004,65.206482,3592058
2014-12-02,69.264999,69.893425,68.13076,69.625198,65.567352,7345826
2014-12-03,69.724823,71.53347,69.724823,71.203926,67.054062,6211480
2014-12-04,71.288231,71.778709,69.763145,70.452881,66.346802,5701129
2014-12-05,70.238297,71.272903,69.678841,69.947075,65.870461,3584536
2014-12-08,70.0467,70.406898,68.820503,69.425934,65.3797,5396553
2014-12-09,69.425934,70.077354,67.318405,67.831879,63.878551,10886428
2014-12-10,67.295418,68.605919,67.050171,68.513954,64.520859,6185579
2014-12-11,68.207397,68.674889,66.230148,67.693932,63.748642,7822003
2014-12-12,67.900848,68.820503,67.601967,68.092445,64.123924,6276670
2014-12-15,67.441025,68.475632,66.643997,68.13076,64.160004,4608212
2014-12-16,67.456352,68.345345,66.674652,67.52533,63.589851,7197622
2014-12-17,67.149803,67.985153,65.448448,67.126808,63.214573,10603088
2014-12-18,67.900848,68.95845,67.387383,68.31469,64.333214,6457188
2014-12-19,68.598251,70.483536,68.598251,69.310982,65.271454,8433276
2014-12-22,69.517899,70.429886,69.517899,69.816788,65.74778,5039463
2014-12-23,69.901093,70.245956,67.441025,67.870193,63.914631,5658813
2014-12-24,67.962158,68.506287,67.211113,67.686264,63.741425,10042919
2014-12-26,68.284035,69.74015,67.134476,69.418274,65.37249,4786877
2014-12-29,69.318642,70.928032,69.127052,70.230629,66.137497,5794902
2014-12-30,70.64447,73.763618,70.414558,73.587357,69.298584,11288862
2014-12-31,73.725304,74.89019,72.889954,74.537659,70.193504,7736809
2015-01-01,74.399712,75.495628,73.663994,75.104774,70.727562,3946806
2015-01-02,75.304039,76.177704,75.104774,75.472641,71.07399,6565229
2015-01-05,75.273384,77.641479,75.212074,76.721832,72.250381,9404837
2015-01-06,75.96312,79.381149,74.215782,76.139381,71.701874,18412441
2015-01-07,76.637527,77.794754,73.878578,75.464973,71.066772,10863352
2015-01-08,76.530235,78.783379,76.453598,78.438515,73.867004,7942903
2015-01-09,79.089928,79.817986,76.330978,77.656807,73.130867,12083224
2015-01-12,78.269905,80.070892,78.17028,78.867683,74.271164,12302379
2015-01-13,79.388817,79.519096,75.863487,76.131721,71.694664,7711411
2015-01-14,76.407616,76.438271,74.491676,75.311699,70.922432,6088603
2015-01-15,76.637527,77.380913,74.491676,76.775475,72.300903,8490702
2015-01-16,76.407616,77.63382,75.472641,76.68351,72.214287,7528008
2015-01-19,76.944077,78.47683,76.660522,77.603165,73.080338,7947209
2015-01-20,77.971024,78.17028,77.043709,77.63382,73.109222,6590817
2015-01-21,77.710457,78.001678,76.599213,77.58017,73.058685,6416875
2015-01-22,77.710457,80.009583,77.63382,79.488441,74.855751,8134532
2015-01-23,80.469406,88.041191,80.362114,86.424141,81.387222,45485926
2015-01-27,86.439468,87.780624,84.960365,86.033287,81.01915,12114821
2015-01-28,84.914383,88.953178,84.454559,85.404861,80.427345,13903344
2015-01-29,85.527481,91.313614,85.404861,89.42067,84.209122,37824705
2015-01-30,90.953423,99.015686,86.462463,96.149445,90.545738,65285063
2015-02-02,99.782066,101.560051,97.958092,100.36451,94.515137,41701833
2015-02-03,100.441147,100.464134,97.191711,98.341278,92.60981,11937206
2015-02-04,98.39492,101.835953,97.000122,99.368217,93.576904,20534456
2015-02-05,99.935341,100.011978,94.938568,95.467369,89.903404,15521514
2015-02-06,95.796913,98.69381,95.498024,96.157104,90.55294,13093343
2015-02-09,93.497787,97.253021,92.731407,93.375168,87.933144,9986256
2015-02-10,92.884682,98.004074,91.972694,97.321999,91.64994,16479576
2015-02-11,98.096039,102.203812,97.636215,101.391449,95.482216,19163587
2015-02-12,101.904922,105.299965,101.774635,104.893784,98.780434,19540915
2015-02-13,105.361275,105.713806,102.357086,102.985512,96.983383,11217343
2015-02-16,103.338043,105.008743,100.778351,101.621361,95.698723,11523388
2015-02-18,101.989227,103.460663,101.391449,102.04287,96.09568,6802972
2015-02-19,102.839897,107.499458,101.958572,106.10466,99.920738,16545483
2015-02-20,107.139267,108.472755,104.227036,105.361275,99.22068,13753196
2015-02-23,105.759789,106.219612,103.322716,104.204048,98.130898,6944254
2015-02-24,104.158066,109.545685,104.158066,109.162498,102.800362,18937816
2015-02-25,109.898216,110.273743,106.372887,106.664116,100.447586,13553581
2015-02-26,106.694771,107.90564,104.380318,105.460907,99.314491,15476196
2015-02-27,106.096992,109.3311,105.437912,109.032211,102.677666,12843035
2015-02-28,null,null,null,null,null,null
2015-03-02,107.599091,109.744942,105.759789,108.809967,102.468376,8781363
2015-03-03,109.361755,111.507607,108.380791,110.633934,104.186035,10908493
2015-03-04,111.576576,111.683868,107.292542,107.951622,101.660057,9656926
2015-03-05,108.097237,108.357803,105.759789,107.208237,100.959984,12558461
2015-03-09,106.510841,106.510841,101.682671,102.04287,96.09568,7975309
2015-03-10,102.081192,104.150398,98.057716,99.391212,93.598557,9985479
2015-03-11,99.521492,101.391449,97.743507,99.429527,93.634628,11566206
2015-03-12,100.24189,101.115555,99.567474,100.502457,94.645035,6724218
2015-03-13,101.123222,101.927917,96.256737,97.191711,91.527245,9152930
2015-03-16,97.329659,98.839424,95.260452,98.096039,92.37886,10155774
2015-03-17,98.594177,99.552147,97.199379,98.839424,93.078926,6650031
2015-03-18,98.877739,99.782066,98.019402,98.724464,92.970673,4567788
2015-03-19,99.636452,99.782066,94.011253,94.838943,89.311607,8507137
2015-03-20,94.570709,95.22979,92.578133,93.474792,88.026947,12267377
2015-03-23,93.842651,94.700996,90.899773,91.390251,86.063896,9837934
2015-03-24,90.97641,91.6968,89.129448,90.654533,85.371071,9013384
2015-03-25,91.244644,93.865646,90.899773,93.313858,87.875397,8756630
2015-03-26,92.700752,94.179855,91.359596,92.194946,86.821709,14607308
2015-03-27,91.965034,91.965034,89.42067,91.236977,85.919556,7045197
2015-03-30,92.424858,95.030533,92.194946,94.838943,89.311607,5615297
2015-03-31,95.352417,97.023109,93.750687,94.31781,88.820839,8187770
2015-04-01,93.313858,94.38678,92.424858,93.865646,88.395027,5663060
2015-04-06,94.26416,97.329659,93.903961,96.410011,90.791107,5353082
2015-04-07,97.329659,98.847084,95.88121,98.241646,92.515991,8201797
2015-04-08,98.69381,99.460182,97.176384,98.839424,93.078926,9957941
2015-04-09,99.153633,99.153633,96.95414,98.096039,92.37886,4112808
2015-04-10,96.570953,98.494553,95.842896,97.79715,92.097404,6573554
2015-04-13,97.712852,101.774635,97.329659,101.437431,95.525528,10420149
2015-04-15,101.74398,102.556343,98.126694,98.923721,93.158318,7813182
2015-04-16,98.893066,100.402824,97.023109,98.210991,92.487122,7010657
2015-04-17,98.096039,99.567474,97.505928,98.479225,92.739723,6112233
2015-04-20,98.479225,99.29158,96.869835,98.364265,92.631454,8286932
2015-04-21,98.096039,101.291824,97.329659,99.812721,93.995499,11180742
2015-04-22,100.525444,101.881927,98.946716,101.192192,95.294579,9174702
2015-04-23,101.950905,103.997124,101.176865,103.108131,97.098846,9486964
2015-04-24,102.993172,102.993172,100.088615,101.19986,95.301796,7851453
2015-04-27,101.460426,102.311104,98.126694,100.24189,94.399658,6648955
2015-04-28,98.900734,100.655731,98.103699,100.234222,94.392441,5830498
2015-04-29,100.540771,104.686867,100.226563,103.843849,97.791687,7722104
2015-04-30,103.920486,105.606514,102.801582,103.338043,97.315361,13112048
2015-05-04,103.920486,109.254463,102.847565,108.457428,102.136383,11619476
2015-05-05,108.825294,111.12442,107.637405,109.660637,103.26947,9925470
2015-05-06,108.695007,108.825294,103.154114,104.020119,97.957687,9298055
2015-05-07,103.161781,103.460663,97.099747,99.575142,93.771774,6735975
2015-05-08,101.19986,105.606514,100.701714,104.863129,98.751564,6537756
2015-05-11,106.066338,108.825294,105.545204,108.388458,102.071434,6250194
2015-05-12,108.365463,108.403786,102.69429,103.253746,97.235977,6854481
2015-05-13,104.380318,111.883125,104.380318,110.695244,104.243774,38481851
2015-05-14,109.285118,113.553825,108.120224,113.032692,106.444984,26280844
2015-05-15,113.116997,114.082626,111.584244,113.224281,106.62542,15502215
2015-05-18,112.672493,119.401268,112.672493,118.688538,111.771202,17281278
2015-05-19,117.868523,119.937737,117.025505,118.029457,111.150543,13493245
2015-05-20,118.78817,120.39756,118.328346,119.62352,112.651703,14434024
2015-05-21,119.960724,120.320923,118.175072,119.62352,112.651703,9851602
2015-05-22,120.45887,122.543411,119.554543,121.815353,114.715797,13381322
2015-05-25,121.087296,122.390137,119.784454,120.52018,113.496094,11963825
2015-05-26,121.056641,123.225487,120.320923,121.623756,114.535355,17826044
2015-05-27,119.738472,121.700394,119.723145,121.163933,114.102333,11121457
2015-05-28,120.934021,121.24057,109.652977,112.580528,106.019196,38326555
2015-05-29,112.503891,112.503891,104.020119,108.258171,101.94873,52597892
2015-06-01,108.672012,110.618607,96.149445,97.030777,91.375694,71545880
2015-06-02,97.78949,100.157585,95.260452,97.636215,91.945854,112566102
2015-06-03,312.391876,312.391876,57.950245,59.80291,56.317516,89673759
2015-06-04,61.028938,65.033958,59.557705,63.50824,59.806892,27138057
2015-06-05,63.753445,65.960297,61.219654,62.799866,59.139809,18109318
2015-06-08,63.562729,63.971405,53.700016,54.353897,51.186073,27980663
2015-06-09,54.844307,56.615238,53.29134,54.626347,51.442646,24868857
2015-06-10,54.762573,56.342789,54.490124,54.817062,51.622253,9294001
2015-06-11,55.416454,55.688904,52.58297,53.345829,50.236763,10489218
2015-06-12,52.855419,52.882664,50.730305,51.19347,48.209846,9493008
