,Date,Open,High,Low,Close,Adj Close,Volume
452,20191206,208.449997,210.050003,205.050003,206.5,204.777328,1958477
453,20191209,205.899994,209.699997,202.399994,207.449997,205.719406,2550809
454,20191210,207.449997,208.199997,203.300003,204.199997,202.496521,2139886
455,20191211,203.100006,207.800003,202.649994,206.149994,204.430237,2155584
456,20191212,206.899994,212.350006,206.600006,210.399994,208.644775,2958155
457,20191213,210.5,213.25,208.5,212.199997,210.429779,2867800
458,20191216,212.100006,213.25,209.399994,210.5,208.743942,2184582
459,20191217,210.5,213.199997,210.0,211.199997,209.438126,1968218
460,20191218,211.800003,212.449997,205.600006,208.149994,206.413544,2542320
461,20191219,207.649994,211.0,206.75,210.550003,208.793549,2180662
462,20191220,210.0,220.800003,209.5,218.800003,216.974716,6997898
463,20191223,217.75,220.800003,212.399994,214.550003,212.760178,3709426
464,20191224,214.550003,216.949997,207.600006,209.149994,207.405228,2984621
465,20191226,208.949997,211.100006,205.600006,208.949997,207.206879,3299177
466,20191227,209.050003,211.199997,207.100006,209.100006,207.355637,2240503
467,20191230,209.899994,211.600006,208.0,208.649994,206.909378,1938731
468,20191231,208.699997,210.75,207.649994,208.350006,206.611893,1600059
469,20200101,209.0,210.449997,206.649994,207.850006,206.116074,1553127
470,20200102,208.0,213.199997,207.5,211.199997,209.438126,2991937
471,20200103,210.25,212.350006,205.800003,208.300003,206.562317,2512421
472,20200106,207.75,207.75,197.75,199.550003,197.8853,4353179
473,20200107,200.550003,205.699997,200.550003,204.050003,202.347763,2966120
474,20200108,201.0,203.550003,194.550003,201.5,199.819031,5762654
475,20200109,201.899994,208.899994,201.899994,208.0,206.264816,3496063
476,20200110,208.0,213.0,205.899994,209.100006,207.355637,2769132
477,20200113,210.649994,216.25,209.600006,213.600006,211.8181,3527267
478,20200114,213.449997,215.5,211.850006,214.350006,212.561844,1775182
479,20200115,214.5,218.0,212.5,216.600006,214.793076,1982079
480,20200116,217.699997,222.5,217.0,220.0,218.164703,4280379
481,20200117,216.0,229.25,213.699997,228.399994,226.494629,10810744
482,20200120,229.550003,232.25,224.149994,226.550003,224.660065,4546367
483,20200121,224.350006,227.0,220.5,224.25,222.379257,2813526
484,20200122,224.800003,228.0,221.149994,225.899994,224.015488,2939366
485,20200123,226.0,231.199997,225.75,229.600006,227.684631,2650092
486,20200124,225.5,232.399994,219.0,229.75,227.833374,7154795
487,20200127,229.5,236.449997,226.050003,230.550003,228.626694,5293975
488,20200128,232.25,234.5,229.100006,229.899994,227.982117,2161711
489,20200129,231.699997,238.350006,231.0,232.300003,230.362091,3738186
490,20200130,232.300003,232.75,228.199997,231.5,229.568756,2192123
491,20200131,231.0,234.550003,227.149994,229.449997,227.535858,2720308
492,20200203,221.699997,224.649994,215.600006,220.899994,219.05719,2720614
493,20200204,222.649994,227.149994,222.050003,225.449997,223.569229,2028088
494,20200205,226.75,239.300003,222.550003,236.25,234.279144,8985919
495,20200206,237.399994,243.600006,234.100006,236.5,234.527054,8852675
496,20200207,236.399994,242.149994,235.25,239.5,237.502029,5052443
497,20200210,239.5,245.149994,237.550003,244.5,242.460312,5588211
498,20200211,245.199997,248.600006,243.649994,245.300003,243.253647,3533751
499,20200212,245.899994,251.399994,245.0,249.699997,247.616943,4490312
500,20200213,249.800003,252.75,248.25,251.449997,249.352341,2563148
501,20200214,252.5,258.600006,251.550003,256.149994,254.013107,4968325
502,20200217,256.899994,257.399994,251.649994,252.5,250.39357,2411524
503,20200218,251.649994,251.649994,245.25,249.449997,247.369019,2430446
504,20200219,250.0,255.5,249.899994,254.0,251.881073,2101729
505,20200220,253.199997,261.0,252.649994,258.649994,256.492279,3108173
506,20200224,254.800003,255.850006,244.100006,247.25,245.187363,3309214
507,20200225,249.800003,251.75,242.399994,246.449997,244.394043,3309962
508,20200226,244.0,246.300003,241.0,242.800003,240.774506,2897390
509,20200227,241.449997,241.449997,232.050003,234.149994,232.196655,3568055
510,20200228,221.0,226.800003,217.0,218.649994,216.825958,3364181
511,20200302,223.0,226.699997,216.149994,218.600006,216.776398,3162614
512,20200303,221.0,228.649994,219.25,225.75,223.86673,2992170
513,20200304,226.100006,227.0,213.550003,221.100006,219.255539,5216787
514,20200305,223.75,226.850006,219.350006,221.75,219.900116,3159080
515,20200306,215.100006,216.75,207.5,214.75,212.958496,4375226
516,20200309,207.0,208.5,197.25,199.699997,198.034058,2763988
517,20200311,197.399994,205.0,192.25,195.75,194.117004,3763186
518,20200312,180.100006,183.899994,160.449997,162.149994,160.797302,4834390
519,20200313,145.949997,161.350006,129.75,148.75,147.509079,7463176
520,20200316,141.0,142.300003,128.649994,134.699997,133.576294,6582749
521,20200317,135.699997,142.550003,130.5,133.399994,132.287155,6388061
522,20200318,135.899994,137.0,127.099998,130.199997,129.113846,4255688
523,20200319,121.0,132.949997,118.199997,128.899994,127.824677,5517080
524,20200320,138.0,141.600006,128.699997,137.699997,136.55127,4496351
525,20200323,123.050003,135.0,118.199997,120.900002,120.768463,1456143
526,20200324,125.0,132.949997,116.400002,130.350006,130.208176,5125923
527,20200325,126.0,134.899994,125.0,132.300003,132.156067,2771318
528,20200326,135.0,152.0,132.050003,140.25,140.097412,7980255
529,20200327,146.0,151.0,126.25,128.0,127.860741,4378366
530,20200330,124.0,129.800003,121.0,128.699997,128.559967,2397592
531,20200331,131.699997,138.449997,129.449997,137.600006,137.450302,2200227
532,20200401,138.949997,138.949997,131.800003,133.949997,133.80426,1997603
533,20200403,134.0,134.600006,128.0,129.050003,128.909607,1761897
534,20200407,131.0,141.5,131.0,138.149994,137.99968,2463474
535,20200408,136.850006,147.149994,134.899994,138.100006,137.949753,3237290
536,20200409,140.0,146.25,140.0,142.449997,142.295013,2359428
537,20200413,142.0,149.0,136.550003,146.0,145.841156,2204560
538,20200415,148.050003,150.949997,143.199997,145.25,145.09198,3413325
539,20200416,142.0,144.850006,140.550003,143.300003,143.144089,2685695
540,20200417,146.949997,148.550003,141.550003,143.899994,143.743423,2383979
541,20200420,146.0,155.449997,142.600006,146.699997,146.54039,6835058
542,20200421,143.0,143.0,134.149994,135.949997,135.802094,3576177
543,20200422,136.0,138.800003,132.100006,137.600006,137.450302,6012030
544,20200423,140.5,142.5,137.5,140.5,140.347137,3371195
545,20200424,137.149994,140.550003,134.100006,134.649994,134.503494,1823167
546,20200427,136.399994,138.350006,134.100006,134.600006,134.453568,2996533
547,20200428,135.949997,141.899994,135.050003,139.300003,139.148438,5721109
548,20200429,140.0,140.699997,135.649994,139.5,139.348236,4774187
549,20200430,141.449997,147.449997,140.300003,141.399994,141.246155,4899422
550,20200504,136.899994,137.5,130.0,131.550003,131.406876,6012691
551,20200505,135.0,136.350006,131.800003,132.699997,132.555618,3112486
552,20200506,133.649994,135.399994,127.300003,133.25,133.105026,6685480
553,20200507,131.100006,135.649994,130.0,134.899994,134.753235,2423478
554,20200508,136.899994,139.350006,136.199997,137.149994,137.000778,2431204
555,20200511,137.850006,143.300003,137.5,140.050003,139.897644,2900696
556,20200512,138.5,140.699997,133.199997,139.899994,139.747787,2901801
557,20200513,145.0,145.0,140.75,141.149994,140.996429,3115038
558,20200514,139.550003,142.350006,137.399994,140.899994,140.746704,1587450
559,20200515,141.399994,143.699997,140.0,141.050003,140.896545,2145697
560,20200518,144.800003,146.399994,134.350006,135.899994,135.752136,4941536
561,20200519,137.800003,145.899994,134.449997,139.699997,139.548004,5564024
562,20200520,139.5,143.199997,138.0,141.350006,141.196213,2872608
563,20200521,142.199997,144.0,137.050003,138.300003,138.149536,2682428
564,20200522,138.0,141.199997,136.600006,138.100006,137.949753,2449109
565,20200526,139.0,143.300003,138.350006,139.5,139.348236,2657870
566,20200527,139.75,141.600006,138.5,141.0,140.846588,2224751
567,20200528,141.699997,144.399994,140.600006,142.649994,142.494797,2816689
568,20200529,141.100006,153.600006,141.100006,148.350006,148.188614,9162612
569,20200601,150.0,154.899994,149.5,150.5,150.336258,3985102
570,20200602,151.0,152.600006,148.25,149.949997,149.78685,2482873
571,20200603,151.75,157.899994,149.600006,150.649994,150.486099,5875845
572,20200604,150.5,153.899994,146.149994,148.0,147.838974,3146640
573,20200605,148.899994,155.0,148.449997,152.449997,152.284134,4111095
574,20200608,155.600006,158.5,150.649994,152.649994,152.483917,4899754
575,20200609,154.199997,156.699997,151.050003,151.899994,151.734741,3005643
576,20200610,152.75,154.75,150.25,151.850006,151.684799,4135121
577,20200611,151.850006,165.449997,150.25,151.800003,151.634857,16533100
578,20200612,144.0,153.300003,141.0,152.300003,152.134308,4817295
579,20200615,151.800003,156.850006,148.25,149.25,149.087616,3214496
580,20200616,153.5,154.0,142.75,146.199997,146.040924,2640377
581,20200617,145.0,148.449997,143.449997,147.149994,146.989899,1252809
582,20200618,146.699997,149.449997,146.0,147.850006,147.689148,2037814
583,20200619,149.600006,154.399994,148.899994,152.699997,152.533859,5245179
584,20200622,154.5,156.199997,153.600006,154.649994,154.481735,4662143
585,20200623,157.0,161.800003,155.550003,157.199997,157.028961,4790074
586,20200624,159.100006,163.0,153.5,154.800003,154.631577,4078195
587,20200625,153.25,169.199997,153.0,161.649994,161.474121,14608370
588,20200626,164.0,166.350006,161.300003,162.149994,161.973572,6772909
589,20200629,161.399994,163.550003,156.75,159.75,159.576187,2937549
590,20200630,161.399994,164.149994,155.25,156.25,156.080002,3827240
591,20200701,157.149994,159.0,156.050003,157.649994,157.478485,1681231
592,20200702,159.800003,160.949997,156.149994,158.199997,158.027878,2152710
593,20200703,160.0,163.850006,157.399994,160.0,159.825912,4481657
594,20200706,161.949997,165.199997,160.5,164.199997,164.021347,3515662
595,20200707,164.5,170.649994,163.300003,168.149994,167.967056,8172143
596,20200708,168.0,169.5,161.399994,163.0,162.822662,3650115
597,20200709,163.0,165.100006,161.449997,162.75,162.572937,1711099
598,20200710,161.5,163.399994,158.5,159.699997,159.526245,1950837
599,20200713,161.449997,162.449997,154.350006,156.050003,155.880219,2585981
600,20200714,155.899994,156.25,149.0,149.75,149.587082,2352010
601,20200715,150.100006,153.850006,147.0,147.75,147.589249,2180415
602,20200716,148.100006,150.0,145.199997,148.899994,148.737991,1473784
603,20200717,149.75,153.899994,149.0,151.600006,151.435074,2222846
604,20200720,153.149994,161.899994,152.100006,160.699997,160.525162,6329853
605,20200721,161.449997,168.100006,159.100006,167.300003,167.117981,6517373
606,20200722,167.0,172.0,162.0,169.399994,169.215698,4611051
607,20200723,168.350006,170.699997,165.399994,169.949997,169.765091,2199241
608,20200724,167.399994,169.75,163.649994,168.75,168.566406,1801357
609,20200727,168.649994,169.050003,163.0,165.949997,165.769455,1156539
610,20200728,166.300003,174.899994,163.800003,173.550003,173.361176,4829045
611,20200729,174.0,190.850006,172.050003,179.100006,178.905151,15392378
612,20200730,179.199997,181.350006,173.25,175.050003,174.859558,3403335
613,20200731,174.0,178.649994,172.100006,175.25,175.059326,2644457
614,20200803,175.25,178.699997,171.199997,172.25,172.062592,2789132
615,20200804,174.0,184.0,172.199997,182.100006,181.901886,4208453
616,20200805,183.0,184.800003,178.5,179.600006,179.404602,4042372
617,20200806,180.100006,188.0,177.5,185.949997,185.747681,6447296
618,20200807,181.050003,195.0,180.100006,192.899994,192.690125,9386323
619,20200810,192.899994,198.300003,192.350006,195.699997,195.487076,4627306
620,20200811,196.0,199.800003,194.399994,195.850006,195.636932,2965963
621,20200812,195.800003,200.75,190.199997,197.699997,197.484894,3352636
622,20200813,198.899994,203.300003,197.75,200.75,200.531586,3552469
623,20200814,202.399994,204.5,191.449997,196.199997,195.986542,6617104
624,20200817,197.399994,201.649994,196.050003,197.800003,197.584793,3227005
625,20200818,200.0,216.800003,199.0,213.699997,213.467499,13367091
626,20200819,214.25,245.399994,214.25,239.550003,239.289383,19592028
627,20200820,241.199997,245.0,230.399994,234.0,233.745407,9484513
628,20200821,237.100006,244.5,231.100006,233.350006,233.09613,5797329
629,20200824,236.0,253.850006,235.0,248.699997,248.429413,11878911
630,20200825,252.0,322.399994,250.0,307.549988,307.215393,49264537
631,20200826,299.0,302.799988,278.25,285.549988,285.239319,26717004
632,20200827,284.899994,297.700012,283.700012,286.700012,286.388092,15748895
633,20200828,289.0,295.649994,286.5,288.25,287.936401,7256271
634,20200831,290.0,297.600006,270.25,279.549988,279.24585,15172187
635,20200901,279.950012,287.049988,271.549988,281.100006,280.794189,5169176
636,20200902,283.0,306.0,280.399994,293.049988,292.73114,17403674
637,20200903,294.75,298.700012,287.649994,291.25,290.933105,9061697
638,20200904,284.0,293.450012,280.100006,285.149994,284.839752,6719721
639,20200907,285.149994,291.700012,282.049988,285.25,284.939667,5812023
640,20200908,286.0,289.799988,273.549988,277.700012,277.397888,5660442
641,20200909,276.899994,286.899994,274.399994,283.049988,282.742035,6661093
642,20200910,287.649994,307.950012,285.899994,298.299988,297.975433,25430532
643,20200911,299.0,303.649994,292.100006,296.0,295.677948,9743753
644,20200914,301.799988,304.0,290.149994,293.149994,292.831055,6120182
645,20200915,294.899994,298.700012,270.0,288.549988,288.236053,2552460
646,20200916,292.700012,302.850006,290.100006,297.100006,296.776764,6159158
647,20200917,295.0,300.799988,292.149994,293.700012,293.380463,2466000
648,20200918,297.600006,299.700012,287.299988,291.549988,291.232788,2744172
649,20200921,293.0,296.25,265.0,277.100006,276.798523,6459206
650,20200922,278.25,283.0,257.5,280.399994,280.09491,12535965
651,20200923,283.950012,296.25,278.450012,283.549988,283.241516,8864848
652,20200924,277.950012,281.25,269.5,270.450012,270.155762,3689023
653,20200925,275.899994,283.600006,275.0,280.299988,279.995026,7663618
654,20200928,283.100006,302.049988,282.100006,295.700012,295.378296,5875621
655,20200929,299.899994,307.0,292.149994,297.899994,297.575897,10246726
656,20200930,300.0,304.700012,295.100006,297.100006,296.776764,5618023
657,20201001,299.799988,311.950012,296.0,308.149994,307.814728,6914312
658,20201005,311.5,334.5,307.350006,326.600006,326.244659,20009492
659,20201006,329.399994,331.149994,320.299988,327.149994,326.794067,7705557
660,20201007,325.149994,335.600006,323.25,330.100006,329.740875,8234005
661,20201008,329.0,329.799988,310.5,316.25,315.905945,4125845
662,20201009,318.799988,322.049988,310.5,313.0,312.659485,2468904
663,20201012,315.0,322.700012,313.0,315.350006,315.006897,2556329
664,20201013,315.5,316.799988,309.75,313.200012,312.859253,1454109
665,20201014,312.950012,315.700012,310.049988,313.399994,313.059021,1517470
666,20201015,315.0,325.850006,305.350006,307.100006,306.7659,4960658
667,20201016,309.25,313.950012,305.350006,307.0,306.665985,1871531
668,20201019,309.899994,319.25,309.350006,316.950012,316.605194,3329571
669,20201020,315.299988,327.850006,313.5,321.899994,321.549774,7198907
670,20201021,322.0,324.700012,306.0,312.0,311.660553,4998821
671,20201022,311.0,314.799988,309.0,311.5,311.161102,2380993
672,20201023,314.0,322.450012,313.299988,315.450012,315.106812,4159352
673,20201026,318.0,318.700012,305.049988,307.399994,307.065552,4397393
674,20201027,308.0,315.350006,303.0,314.049988,313.708313,3549135
675,20201028,313.799988,320.799988,309.850006,318.850006,318.503082,3098009
676,20201029,315.399994,332.350006,313.200012,328.899994,328.542145,6897070
677,20201030,331.049988,347.5,329.649994,339.700012,339.330414,14205844
678,20201102,339.100006,344.299988,333.049988,341.100006,340.728912,4272022
679,20201103,344.0,349.600006,340.149994,344.799988,344.424835,4078834
680,20201104,342.600006,359.5,337.5,351.850006,351.467194,9701398
681,20201105,353.0,354.950012,345.25,352.75,352.366241,5361436
682,20201106,352.0,353.850006,345.049988,352.100006,351.716949,3863486
